===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,AMZN,
              - 2015-07-06: 436.04, 0.0, 9700.080000000004
              - 2015-07-07: 436.72, 0.0, 9700.080000000004
              - 2015-07-08: 429.7, 0.0, 9700.080000000004
              - 2015-07-09: 434.39, 0.0, 9700.080000000004
              - 2015-07-10: 443.51, 0.0, 9700.080000000004
              - 2015-07-13: 455.57, 0.0, 9700.080000000004
              - 2015-07-14: 465.57, 0.0, 9700.080000000004
              - 2015-07-15: 461.19, 0.0, 9700.080000000004
              - 2015-07-16: 475.48, 0.0, 9700.080000000004
              - 2015-07-17: 483.01, 0.0, 9700.080000000004
              - 2015-07-20: 488.1, 0.0, 9700.080000000004
              - 2015-07-21: 488.0, 0.0, 9700.080000000004
              - 2015-07-22: 488.27, 0.0, 9700.080000000004
              - 2015-07-23: 482.18, 0.0, 9700.080000000004
              - 2015-07-24: 529.42, 0.0, 9700.080000000004
              - 2015-07-27: 531.41, 0.0, 9700.080000000004
              - 2015-07-28: 526.03, 0.0, 9700.080000000004
              - 2015-07-29: 529.0, 0.0, 9700.080000000004
              - 2015-07-30: 536.76, 0.0, 9700.080000000004
              - 2015-07-31: 536.15, 0.0, 9700.080000000004
              - 2015-08-03: 535.03, 0.0, 9700.080000000004
              - 2015-08-04: 531.9, 0.0, 9700.080000000004
              - 2015-08-05: 537.01, 0.0, 9700.080000000004
              - 2015-08-06: 529.46, 0.0, 9700.080000000004
              - 2015-08-07: 522.62, 0.0, 9700.080000000004
              - 2015-08-10: 524.0, 0.0, 9700.080000000004
              - 2015-08-11: 527.46, 0.0, 9700.080000000004
              - 2015-08-12: 525.91, 0.0, 9700.080000000004
              - 2015-08-13: 529.66, 0.0, 9700.080000000004
              - 2015-08-14: 531.52, 0.0, 9700.080000000004
              - 2015-08-17: 535.22, 0.0, 9700.080000000004
              - 2015-08-18: 535.02, 0.0, 9700.080000000004
              - 2015-08-19: 532.92, 0.0, 9700.080000000004
              - 2015-08-20: 515.78, 0.0, 9700.080000000004
              - 2015-08-21: 494.47, 0.0, 9700.080000000004
              - 2015-08-24: 463.37, 0.0, 9700.080000000004
              - 2015-08-25: 0.0, 0.0, 10187.570000000003
              - 2015-08-26: 0.0, 0.0, 10187.570000000003
              - 2015-08-27: 0.0, 0.0, 10187.570000000003
              - 2015-08-28: 0.0, 0.0, 10187.570000000003
              - 2015-08-31: 0.0, 0.0, 10187.570000000003
              - 2015-09-01: 0.0, 0.0, 10187.570000000003
              - 2015-09-02: 0.0, 0.0, 10187.570000000003
              - 2015-09-03: 0.0, 0.0, 10187.570000000003
              - 2015-09-04: 0.0, 0.0, 10187.570000000003
              - 2015-09-08: 0.0, 0.0, 10187.570000000003
              - 2015-09-09: 0.0, 0.0, 10187.570000000003
              - 2015-09-10: 522.24, 0.0, 9672.420000000004
              - 2015-09-11: 529.44, 0.0, 9672.420000000004
              - 2015-09-14: 521.38, 0.0, 9672.420000000004
              - 2015-09-15: 522.37, 0.0, 9672.420000000004
              - 2015-09-16: 527.39, 0.0, 9672.420000000004
              - 2015-09-17: 538.87, 0.0, 9672.420000000004
              - 2015-09-18: 540.26, 0.0, 9672.420000000004
              - 2015-09-21: 548.39, 0.0, 9672.420000000004
              - 2015-09-22: 538.4, 0.0, 9672.420000000004
              - 2015-09-23: 536.07, 0.0, 9672.420000000004
              - 2015-09-24: 533.75, 0.0, 9672.420000000004
              - 2015-09-25: 524.25, 0.0, 9672.420000000004
              - 2015-09-28: 504.06, 0.0, 9672.420000000004
              - 2015-09-29: 496.07, 0.0, 9672.420000000004
              - 2015-09-30: 0.0, 0.0, 10177.860000000004
              - 2015-10-01: 0.0, 0.0, 10177.860000000004
              - 2015-10-02: 0.0, 0.0, 10177.860000000004
              - 2015-10-05: 543.68, 0.0, 9640.870000000004
              - 2015-10-06: 537.48, 0.0, 9640.870000000004
              - 2015-10-07: 541.94, 0.0, 9640.870000000004
              - 2015-10-08: 533.16, 0.0, 9640.870000000004
              - 2015-10-09: 539.8, 0.0, 9640.870000000004
              - 2015-10-12: 550.19, 0.0, 9640.870000000004
              - 2015-10-13: 548.9, 0.0, 9640.870000000004
              - 2015-10-14: 544.83, 0.0, 9640.870000000004
              - 2015-10-15: 562.44, 0.0, 9640.870000000004
              - 2015-10-16: 570.76, 0.0, 9640.870000000004
              - 2015-10-19: 573.15, 0.0, 9640.870000000004
              - 2015-10-20: 560.88, 0.0, 9640.870000000004
              - 2015-10-21: 555.77, 0.0, 9640.870000000004
              - 2015-10-22: 563.91, 0.0, 9640.870000000004
              - 2015-10-23: 599.03, 0.0, 9640.870000000004
              - 2015-10-26: 608.61, 0.0, 9640.870000000004
              - 2015-10-27: 611.01, 0.0, 9640.870000000004
              - 2015-10-28: 617.1, 0.0, 9640.870000000004
              - 2015-10-29: 626.55, 0.0, 9640.870000000004
              - 2015-10-30: 625.9, 0.0, 9640.870000000004
              - 2015-11-02: 628.35, 0.0, 9640.870000000004
              - 2015-11-03: 625.31, 0.0, 9640.870000000004
              - 2015-11-04: 640.95, 0.0, 9640.870000000004
              - 2015-11-05: 655.65, 0.0, 9640.870000000004
              - 2015-11-06: 659.37, 0.0, 9640.870000000004
              - 2015-11-09: 655.49, 0.0, 9640.870000000004
              - 2015-11-10: 659.68, 0.0, 9640.870000000004
              - 2015-11-11: 673.25, 0.0, 9640.870000000004
              - 2015-11-12: 665.6, 0.0, 9640.870000000004
              - 2015-11-13: 642.35, 0.0, 9640.870000000004
              - 2015-11-16: 647.81, 0.0, 9640.870000000004
              - 2015-11-17: 643.3, 0.0, 9640.870000000004
              - 2015-11-18: 663.54, 0.0, 9640.870000000004
              - 2015-11-19: 661.27, 0.0, 9640.870000000004
              - 2015-11-20: 668.45, 0.0, 9640.870000000004
              - 2015-11-23: 678.99, 0.0, 9640.870000000004
              - 2015-11-24: 671.15, 0.0, 9640.870000000004
              - 2015-11-25: 675.34, 0.0, 9640.870000000004
              - 2015-11-27: 673.26, 0.0, 9640.870000000004
              - 2015-11-30: 664.8, 0.0, 9640.870000000004
              - 2015-12-01: 679.06, 0.0, 9640.870000000004
              - 2015-12-02: 676.01, 0.0, 9640.870000000004
              - 2015-12-03: 666.25, 0.0, 9640.870000000004
              - 2015-12-04: 672.64, 0.0, 9640.870000000004
              - 2015-12-07: 669.83, 0.0, 9640.870000000004
              - 2015-12-08: 677.33, 0.0, 9640.870000000004
              - 2015-12-09: 664.79, 0.0, 9640.870000000004
              - 2015-12-10: 662.32, 0.0, 9640.870000000004
              - 2015-12-11: 640.15, 0.0, 9640.870000000004
              - 2015-12-14: 657.91, 0.0, 9640.870000000004
              - 2015-12-15: 658.64, 0.0, 9640.870000000004
              - 2015-12-16: 675.77, 0.0, 9640.870000000004
              - 2015-12-17: 670.65, 0.0, 9640.870000000004
              - 2015-12-18: 664.14, 0.0, 9640.870000000004
              - 2015-12-21: 664.51, 0.0, 9640.870000000004
              - 2015-12-22: 663.15, 0.0, 9640.870000000004
              - 2015-12-23: 663.7, 0.0, 9640.870000000004
              - 2015-12-24: 662.79, 0.0, 9640.870000000004
              - 2015-12-28: 675.2, 0.0, 9640.870000000004
              - 2015-12-29: 693.97, 0.0, 9640.870000000004
              - 2015-12-30: 689.07, 0.0, 9640.870000000004
              - 2015-12-31: 675.89, 0.0, 9640.870000000004
              - 2016-01-04: 636.99, 0.0, 9640.870000000004
              - 2016-01-05: 633.79, 0.0, 9640.870000000004
              - 2016-01-06: 0.0, 0.0, 10262.870000000004
              - 2016-01-07: 0.0, 0.0, 10262.870000000004
              - 2016-01-08: 0.0, 0.0, 10262.870000000004
              - 2016-01-11: 0.0, 0.0, 10262.870000000004
              - 2016-01-12: 0.0, 0.0, 10262.870000000004
              - 2016-01-13: 0.0, 0.0, 10262.870000000004
              - 2016-01-14: 0.0, 0.0, 10262.870000000004
              - 2016-01-15: 0.0, 0.0, 10262.870000000004
              - 2016-01-19: 0.0, 0.0, 10262.870000000004
              - 2016-01-20: 0.0, 0.0, 10262.870000000004
              - 2016-01-21: 0.0, 0.0, 10262.870000000004
              - 2016-01-22: 0.0, 0.0, 10262.870000000004
              - 2016-01-25: 0.0, 0.0, 10262.870000000004
              - 2016-01-26: 0.0, 0.0, 10262.870000000004
              - 2016-01-27: 0.0, 0.0, 10262.870000000004
              - 2016-01-28: 0.0, 0.0, 10262.870000000004
              - 2016-01-29: 0.0, 0.0, 10262.870000000004
              - 2016-02-01: 0.0, 0.0, 10262.870000000004
              - 2016-02-02: 0.0, 0.0, 10262.870000000004
              - 2016-02-03: 0.0, 0.0, 10262.870000000004
              - 2016-02-04: 0.0, 0.0, 10262.870000000004
              - 2016-02-05: 0.0, 0.0, 10262.870000000004
              - 2016-02-08: 0.0, 0.0, 10262.870000000004
              - 2016-02-09: 0.0, 0.0, 10262.870000000004
              - 2016-02-10: 0.0, 0.0, 10262.870000000004
              - 2016-02-11: 0.0, 0.0, 10262.870000000004
              - 2016-02-12: 0.0, 0.0, 10262.870000000004
              - 2016-02-16: 0.0, 0.0, 10262.870000000004
              - 2016-02-17: 0.0, 0.0, 10262.870000000004
              - 2016-02-18: 0.0, 0.0, 10262.870000000004
              - 2016-02-19: 0.0, 0.0, 10262.870000000004
              - 2016-02-22: 0.0, 0.0, 10262.870000000004
              - 2016-02-23: 0.0, 0.0, 10262.870000000004
              - 2016-02-24: 0.0, 0.0, 10262.870000000004
              - 2016-02-25: 0.0, 0.0, 10262.870000000004
              - 2016-02-26: 0.0, 0.0, 10262.870000000004
              - 2016-02-29: 0.0, 0.0, 10262.870000000004
              - 2016-03-01: 0.0, 0.0, 10262.870000000004
              - 2016-03-02: 580.21, 0.0, 9681.120000000004
              - 2016-03-03: 577.49, 0.0, 9681.120000000004
              - 2016-03-04: 575.14, 0.0, 9681.120000000004
              - 2016-03-07: 562.8, 0.0, 9681.120000000004
              - 2016-03-08: 560.26, 0.0, 9681.120000000004
              - 2016-03-09: 559.47, 0.0, 9681.120000000004
              - 2016-03-10: 558.93, 0.0, 9681.120000000004
              - 2016-03-11: 569.61, 0.0, 9681.120000000004
              - 2016-03-14: 573.37, 0.0, 9681.120000000004
              - 2016-03-15: 577.02, 0.0, 9681.120000000004
              - 2016-03-16: 574.27, 0.0, 9681.120000000004
              - 2016-03-17: 559.44, 0.0, 9681.120000000004
              - 2016-03-18: 552.08, 0.0, 9681.120000000004
              - 2016-03-21: 553.98, 0.0, 9681.120000000004
              - 2016-03-22: 560.48, 0.0, 9681.120000000004
              - 2016-03-23: 569.63, 0.0, 9681.120000000004
              - 2016-03-24: 582.95, 0.0, 9681.120000000004
              - 2016-03-28: 579.87, 0.0, 9681.120000000004
              - 2016-03-29: 593.86, 0.0, 9681.120000000004
              - 2016-03-30: 598.69, 0.0, 9681.120000000004
              - 2016-03-31: 593.64, 0.0, 9681.120000000004
              - 2016-04-01: 598.5, 0.0, 9681.120000000004
              - 2016-04-04: 593.19, 0.0, 9681.120000000004
              - 2016-04-05: 586.14, 0.0, 9681.120000000004
              - 2016-04-06: 602.08, 0.0, 9681.120000000004
              - 2016-04-07: 591.43, 0.0, 9681.120000000004
              - 2016-04-08: 594.6, 0.0, 9681.120000000004
              - 2016-04-11: 595.93, 0.0, 9681.120000000004
              - 2016-04-12: 603.17, 0.0, 9681.120000000004
              - 2016-04-13: 614.82, 0.0, 9681.120000000004
              - 2016-04-14: 620.75, 0.0, 9681.120000000004
              - 2016-04-15: 625.89, 0.0, 9681.120000000004
              - 2016-04-18: 635.35, 0.0, 9681.120000000004
              - 2016-04-19: 627.9, 0.0, 9681.120000000004
              - 2016-04-20: 632.99, 0.0, 9681.120000000004
              - 2016-04-21: 631.0, 0.0, 9681.120000000004
              - 2016-04-22: 620.5, 0.0, 9681.120000000004
              - 2016-04-25: 626.2, 0.0, 9681.120000000004
              - 2016-04-26: 616.88, 0.0, 9681.120000000004
              - 2016-04-27: 606.57, 0.0, 9681.120000000004
              - 2016-04-28: 602.0, 0.0, 9681.120000000004
              - 2016-04-29: 659.59, 0.0, 9681.120000000004
              - 2016-05-02: 683.85, 0.0, 9681.120000000004
              - 2016-05-03: 671.32, 0.0, 9681.120000000004
              - 2016-05-04: 670.9, 0.0, 9681.120000000004
              - 2016-05-05: 659.09, 0.0, 9681.120000000004
              - 2016-05-06: 673.95, 0.0, 9681.120000000004
              - 2016-05-09: 679.75, 0.0, 9681.120000000004
              - 2016-05-10: 703.07, 0.0, 9681.120000000004
              - 2016-05-11: 713.23, 0.0, 9681.120000000004
              - 2016-05-12: 717.93, 0.0, 9681.120000000004
              - 2016-05-13: 709.92, 0.0, 9681.120000000004
              - 2016-05-16: 710.66, 0.0, 9681.120000000004
              - 2016-05-17: 695.27, 0.0, 9681.120000000004
              - 2016-05-18: 697.45, 0.0, 9681.120000000004
              - 2016-05-19: 698.52, 0.0, 9681.120000000004
              - 2016-05-20: 702.8, 0.0, 9681.120000000004
              - 2016-05-23: 696.75, 0.0, 9681.120000000004
              - 2016-05-24: 704.2, 0.0, 9681.120000000004
              - 2016-05-25: 708.35, 0.0, 9681.120000000004
              - 2016-05-26: 714.91, 0.0, 9681.120000000004
              - 2016-05-27: 712.24, 0.0, 9681.120000000004
              - 2016-05-31: 722.79, 0.0, 9681.120000000004
              - 2016-06-01: 719.44, 0.0, 9681.120000000004
              - 2016-06-02: 728.24, 0.0, 9681.120000000004
              - 2016-06-03: 725.54, 0.0, 9681.120000000004
              - 2016-06-06: 726.73, 0.0, 9681.120000000004
              - 2016-06-07: 723.74, 0.0, 9681.120000000004
              - 2016-06-08: 726.64, 0.0, 9681.120000000004
              - 2016-06-09: 727.65, 0.0, 9681.120000000004
              - 2016-06-10: 717.91, 0.0, 9681.120000000004
              - 2016-06-13: 715.24, 0.0, 9681.120000000004
              - 2016-06-14: 719.3, 0.0, 9681.120000000004
              - 2016-06-15: 714.26, 0.0, 9681.120000000004
              - 2016-06-16: 717.51, 0.0, 9681.120000000004
              - 2016-06-17: 706.39, 0.0, 9681.120000000004
              - 2016-06-20: 714.01, 0.0, 9681.120000000004
              - 2016-06-21: 715.82, 0.0, 9681.120000000004
              - 2016-06-22: 710.6, 0.0, 9681.120000000004
              - 2016-06-23: 722.08, 0.0, 9681.120000000004
              - 2016-06-24: 698.96, 0.0, 9681.120000000004
              - 2016-06-27: 691.36, 0.0, 9681.120000000004
              - 2016-06-28: 0.0, 0.0, 10381.120000000004
              - 2016-06-29: 0.0, 0.0, 10381.120000000004
              - 2016-06-30: 0.0, 0.0, 10381.120000000004
              - 2016-07-01: 725.68, 0.0, 9663.800000000005
              - 2016-07-05: 728.1, 0.0, 9663.800000000005
              - 2016-07-06: 737.61, 0.0, 9663.800000000005
              - 2016-07-07: 736.57, 0.0, 9663.800000000005
              - 2016-07-08: 745.81, 0.0, 9663.800000000005
              - 2016-07-11: 753.78, 0.0, 9663.800000000005
              - 2016-07-12: 748.21, 0.0, 9663.800000000005
              - 2016-07-13: 742.63, 0.0, 9663.800000000005
              - 2016-07-14: 741.2, 0.0, 9663.800000000005
              - 2016-07-15: 735.44, 0.0, 9663.800000000005
              - 2016-07-18: 736.07, 0.0, 9663.800000000005
              - 2016-07-19: 739.95, 0.0, 9663.800000000005
              - 2016-07-20: 745.72, 0.0, 9663.800000000005
              - 2016-07-21: 744.43, 0.0, 9663.800000000005
              - 2016-07-22: 744.86, 0.0, 9663.800000000005
              - 2016-07-25: 739.61, 0.0, 9663.800000000005
              - 2016-07-26: 735.59, 0.0, 9663.800000000005
              - 2016-07-27: 736.67, 0.0, 9663.800000000005
              - 2016-07-28: 752.61, 0.0, 9663.800000000005
              - 2016-07-29: 758.81, 0.0, 9663.800000000005
              - 2016-08-01: 767.74, 0.0, 9663.800000000005
              - 2016-08-02: 760.58, 0.0, 9663.800000000005
              - 2016-08-03: 754.64, 0.0, 9663.800000000005
              - 2016-08-04: 760.77, 0.0, 9663.800000000005
              - 2016-08-05: 765.98, 0.0, 9663.800000000005
              - 2016-08-08: 766.56, 0.0, 9663.800000000005
              - 2016-08-09: 768.31, 0.0, 9663.800000000005
              - 2016-08-10: 768.56, 0.0, 9663.800000000005
              - 2016-08-11: 771.24, 0.0, 9663.800000000005
              - 2016-08-12: 772.56, 0.0, 9663.800000000005
              - 2016-08-15: 768.49, 0.0, 9663.800000000005
              - 2016-08-16: 764.04, 0.0, 9663.800000000005
              - 2016-08-17: 764.63, 0.0, 9663.800000000005
              - 2016-08-18: 764.46, 0.0, 9663.800000000005
              - 2016-08-19: 757.31, 0.0, 9663.800000000005
              - 2016-08-22: 759.48, 0.0, 9663.800000000005
              - 2016-08-23: 762.45, 0.0, 9663.800000000005
              - 2016-08-24: 757.25, 0.0, 9663.800000000005
              - 2016-08-25: 759.22, 0.0, 9663.800000000005
              - 2016-08-26: 769.0, 0.0, 9663.800000000005
              - 2016-08-29: 771.29, 0.0, 9663.800000000005
              - 2016-08-30: 767.58, 0.0, 9663.800000000005
              - 2016-08-31: 769.16, 0.0, 9663.800000000005
              - 2016-09-01: 770.62, 0.0, 9663.800000000005
              - 2016-09-02: 772.44, 0.0, 9663.800000000005
              - 2016-09-06: 788.87, 0.0, 9663.800000000005
              - 2016-09-07: 784.48, 0.0, 9663.800000000005
              - 2016-09-08: 784.06, 0.0, 9663.800000000005
              - 2016-09-09: 760.14, 0.0, 9663.800000000005
              - 2016-09-12: 771.49, 0.0, 9663.800000000005
              - 2016-09-13: 761.01, 0.0, 9663.800000000005
              - 2016-09-14: 761.09, 0.0, 9663.800000000005
              - 2016-09-15: 769.69, 0.0, 9663.800000000005
              - 2016-09-16: 778.52, 0.0, 9663.800000000005
              - 2016-09-19: 775.1, 0.0, 9663.800000000005
              - 2016-09-20: 780.22, 0.0, 9663.800000000005
              - 2016-09-21: 789.74, 0.0, 9663.800000000005
              - 2016-09-22: 804.7, 0.0, 9663.800000000005
              - 2016-09-23: 805.75, 0.0, 9663.800000000005
              - 2016-09-26: 799.16, 0.0, 9663.800000000005
              - 2016-09-27: 816.11, 0.0, 9663.800000000005
              - 2016-09-28: 828.72, 0.0, 9663.800000000005
              - 2016-09-29: 829.05, 0.0, 9663.800000000005
              - 2016-09-30: 837.31, 0.0, 9663.800000000005
              - 2016-10-03: 836.74, 0.0, 9663.800000000005
              - 2016-10-04: 834.03, 0.0, 9663.800000000005
              - 2016-10-05: 844.36, 0.0, 9663.800000000005
              - 2016-10-06: 841.66, 0.0, 9663.800000000005
              - 2016-10-07: 839.43, 0.0, 9663.800000000005
              - 2016-10-10: 841.71, 0.0, 9663.800000000005
              - 2016-10-11: 831.0, 0.0, 9663.800000000005
              - 2016-10-12: 834.09, 0.0, 9663.800000000005
              - 2016-10-13: 829.28, 0.0, 9663.800000000005
              - 2016-10-14: 822.96, 0.0, 9663.800000000005
              - 2016-10-17: 812.95, 0.0, 9663.800000000005
              - 2016-10-18: 817.65, 0.0, 9663.800000000005
              - 2016-10-19: 817.69, 0.0, 9663.800000000005
              - 2016-10-20: 810.32, 0.0, 9663.800000000005
              - 2016-10-21: 818.99, 0.0, 9663.800000000005
              - 2016-10-24: 838.09, 0.0, 9663.800000000005
              - 2016-10-25: 835.18, 0.0, 9663.800000000005
              - 2016-10-26: 822.59, 0.0, 9663.800000000005
              - 2016-10-27: 818.36, 0.0, 9663.800000000005
              - 2016-10-28: 776.32, 0.0, 9663.800000000005
              - 2016-10-31: 0.0, 0.0, 10444.830000000005
              - 2016-11-01: 0.0, 0.0, 10444.830000000005
              - 2016-11-02: 0.0, 0.0, 10444.830000000005
              - 2016-11-03: 0.0, 0.0, 10444.830000000005
              - 2016-11-04: 0.0, 0.0, 10444.830000000005
              - 2016-11-07: 0.0, 0.0, 10444.830000000005
              - 2016-11-08: 0.0, 0.0, 10444.830000000005
              - 2016-11-09: 0.0, 0.0, 10444.830000000005
              - 2016-11-10: 0.0, 0.0, 10444.830000000005
              - 2016-11-11: 0.0, 0.0, 10444.830000000005
              - 2016-11-14: 0.0, 0.0, 10444.830000000005
              - 2016-11-15: 0.0, 0.0, 10444.830000000005
              - 2016-11-16: 0.0, 0.0, 10444.830000000005
              - 2016-11-17: 0.0, 0.0, 10444.830000000005
              - 2016-11-18: 0.0, 0.0, 10444.830000000005
              - 2016-11-21: 0.0, 0.0, 10444.830000000005
              - 2016-11-22: 0.0, 0.0, 10444.830000000005
              - 2016-11-23: 0.0, 0.0, 10444.830000000005
              - 2016-11-25: 0.0, 0.0, 10444.830000000005
              - 2016-11-28: 0.0, 0.0, 10444.830000000005
              - 2016-11-29: 0.0, 0.0, 10444.830000000005
              - 2016-11-30: 0.0, 0.0, 10444.830000000005
              - 2016-12-01: 0.0, 0.0, 10444.830000000005
              - 2016-12-02: 0.0, 0.0, 10444.830000000005
              - 2016-12-05: 0.0, 0.0, 10444.830000000005
              - 2016-12-06: 0.0, 0.0, 10444.830000000005
              - 2016-12-07: 0.0, 0.0, 10444.830000000005
              - 2016-12-08: 0.0, 0.0, 10444.830000000005
              - 2016-12-09: 0.0, 0.0, 10444.830000000005
              - 2016-12-12: 0.0, 0.0, 10444.830000000005
              - 2016-12-13: 0.0, 0.0, 10444.830000000005
              - 2016-12-14: 0.0, 0.0, 10444.830000000005
              - 2016-12-15: 0.0, 0.0, 10444.830000000005
              - 2016-12-16: 0.0, 0.0, 10444.830000000005
              - 2016-12-19: 0.0, 0.0, 10444.830000000005
              - 2016-12-20: 0.0, 0.0, 10444.830000000005
              - 2016-12-21: 0.0, 0.0, 10444.830000000005
              - 2016-12-22: 766.34, 0.0, 9676.710000000005
              - 2016-12-23: 760.59, 0.0, 9676.710000000005
              - 2016-12-27: 0.0, 0.0, 10440.110000000004
              - 2016-12-28: 772.13, 0.0, 9663.860000000004
              - 2016-12-29: 765.15, 0.0, 9663.860000000004
              - 2016-12-30: 749.87, 0.0, 9663.860000000004
              - 2017-01-03: 0.0, 0.0, 10421.780000000004
              - 2017-01-04: 0.0, 0.0, 10421.780000000004
              - 2017-01-05: 0.0, 0.0, 10421.780000000004
              - 2017-01-06: 0.0, 0.0, 10421.780000000004
              - 2017-01-09: 796.92, 0.0, 9623.780000000004
              - 2017-01-10: 795.9, 0.0, 9623.780000000004
              - 2017-01-11: 799.02, 0.0, 9623.780000000004
              - 2017-01-12: 813.64, 0.0, 9623.780000000004
              - 2017-01-13: 817.14, 0.0, 9623.780000000004
              - 2017-01-17: 809.72, 0.0, 9623.780000000004
              - 2017-01-18: 807.48, 0.0, 9623.780000000004
              - 2017-01-19: 809.04, 0.0, 9623.780000000004
              - 2017-01-20: 808.33, 0.0, 9623.780000000004
              - 2017-01-23: 817.88, 0.0, 9623.780000000004
              - 2017-01-24: 822.44, 0.0, 9623.780000000004
              - 2017-01-25: 836.52, 0.0, 9623.780000000004
              - 2017-01-26: 839.15, 0.0, 9623.780000000004
              - 2017-01-27: 835.77, 0.0, 9623.780000000004
              - 2017-01-30: 830.38, 0.0, 9623.780000000004
              - 2017-01-31: 823.48, 0.0, 9623.780000000004
              - 2017-02-01: 832.35, 0.0, 9623.780000000004
              - 2017-02-02: 839.95, 0.0, 9623.780000000004
              - 2017-02-03: 810.2, 0.0, 9623.780000000004
              - 2017-02-06: 807.64, 0.0, 9623.780000000004
              - 2017-02-07: 812.5, 0.0, 9623.780000000004
              - 2017-02-08: 819.71, 0.0, 9623.780000000004
              - 2017-02-09: 821.36, 0.0, 9623.780000000004
              - 2017-02-10: 827.46, 0.0, 9623.780000000004
              - 2017-02-13: 836.53, 0.0, 9623.780000000004
              - 2017-02-14: 836.39, 0.0, 9623.780000000004
              - 2017-02-15: 842.7, 0.0, 9623.780000000004
              - 2017-02-16: 844.14, 0.0, 9623.780000000004
              - 2017-02-17: 845.07, 0.0, 9623.780000000004
              - 2017-02-21: 856.44, 0.0, 9623.780000000004
              - 2017-02-22: 855.61, 0.0, 9623.780000000004
              - 2017-02-23: 852.19, 0.0, 9623.780000000004
              - 2017-02-24: 845.24, 0.0, 9623.780000000004
              - 2017-02-27: 848.64, 0.0, 9623.780000000004
              - 2017-02-28: 845.04, 0.0, 9623.780000000004
              - 2017-03-01: 853.08, 0.0, 9623.780000000004
              - 2017-03-02: 848.91, 0.0, 9623.780000000004
              - 2017-03-03: 849.88, 0.0, 9623.780000000004
              - 2017-03-06: 846.61, 0.0, 9623.780000000004
              - 2017-03-07: 846.02, 0.0, 9623.780000000004
              - 2017-03-08: 850.5, 0.0, 9623.780000000004
              - 2017-03-09: 853.0, 0.0, 9623.780000000004
              - 2017-03-10: 852.46, 0.0, 9623.780000000004
              - 2017-03-13: 854.59, 0.0, 9623.780000000004
              - 2017-03-14: 852.53, 0.0, 9623.780000000004
              - 2017-03-15: 852.97, 0.0, 9623.780000000004
              - 2017-03-16: 853.42, 0.0, 9623.780000000004
              - 2017-03-17: 852.31, 0.0, 9623.780000000004
              - 2017-03-20: 856.97, 0.0, 9623.780000000004
              - 2017-03-21: 843.2, 0.0, 9623.780000000004
              - 2017-03-22: 848.06, 0.0, 9623.780000000004
              - 2017-03-23: 847.38, 0.0, 9623.780000000004
              - 2017-03-24: 845.61, 0.0, 9623.780000000004
              - 2017-03-27: 846.82, 0.0, 9623.780000000004
              - 2017-03-28: 856.0, 0.0, 9623.780000000004
              - 2017-03-29: 874.32, 0.0, 9623.780000000004
              - 2017-03-30: 876.34, 0.0, 9623.780000000004
              - 2017-03-31: 886.54, 0.0, 9623.780000000004
              - 2017-04-03: 891.51, 0.0, 9623.780000000004
              - 2017-04-04: 906.83, 0.0, 9623.780000000004
              - 2017-04-05: 909.28, 0.0, 9623.780000000004
              - 2017-04-06: 898.28, 0.0, 9623.780000000004
              - 2017-04-07: 894.88, 0.0, 9623.780000000004
              - 2017-04-10: 907.04, 0.0, 9623.780000000004
              - 2017-04-11: 902.36, 0.0, 9623.780000000004
              - 2017-04-12: 896.23, 0.0, 9623.780000000004
              - 2017-04-13: 884.67, 0.0, 9623.780000000004
              - 2017-04-17: 901.99, 0.0, 9623.780000000004
              - 2017-04-18: 903.78, 0.0, 9623.780000000004
              - 2017-04-19: 899.2, 0.0, 9623.780000000004
              - 2017-04-20: 902.06, 0.0, 9623.780000000004
              - 2017-04-21: 898.53, 0.0, 9623.780000000004
              - 2017-04-24: 907.41, 0.0, 9623.780000000004
              - 2017-04-25: 907.62, 0.0, 9623.780000000004
              - 2017-04-26: 909.29, 0.0, 9623.780000000004
              - 2017-04-27: 918.38, 0.0, 9623.780000000004
              - 2017-04-28: 924.99, 0.0, 9623.780000000004
              - 2017-05-01: 948.23, 0.0, 9623.780000000004
              - 2017-05-02: 946.94, 0.0, 9623.780000000004
              - 2017-05-03: 941.03, 0.0, 9623.780000000004
              - 2017-05-04: 937.53, 0.0, 9623.780000000004
              - 2017-05-05: 934.15, 0.0, 9623.780000000004
              - 2017-05-08: 949.04, 0.0, 9623.780000000004
              - 2017-05-09: 952.82, 0.0, 9623.780000000004
              - 2017-05-10: 948.95, 0.0, 9623.780000000004
              - 2017-05-11: 947.62, 0.0, 9623.780000000004
              - 2017-05-12: 961.35, 0.0, 9623.780000000004
              - 2017-05-15: 957.97, 0.0, 9623.780000000004
              - 2017-05-16: 966.07, 0.0, 9623.780000000004
              - 2017-05-17: 944.76, 0.0, 9623.780000000004
              - 2017-05-18: 958.49, 0.0, 9623.780000000004
              - 2017-05-19: 959.84, 0.0, 9623.780000000004
              - 2017-05-22: 970.67, 0.0, 9623.780000000004
              - 2017-05-23: 971.54, 0.0, 9623.780000000004
              - 2017-05-24: 980.35, 0.0, 9623.780000000004
              - 2017-05-25: 993.38, 0.0, 9623.780000000004
